FT,newEvent,basicEvent,discard,same_as,family,quant1,quant2,quant3,quant4,quant5,method,truncate,support.lower,support.upper,degree.freedom,criteria,comments,addpercentiles,addp1,addq1,basicEventR,expertID
3,NA,FT3-1010004,FALSE,NA,beta,1e-7,1e-5,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31010004,Exp22
3,NA,FT3-1010004,FALSE,NA,beta,1e-6,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010004 ,Exp13
3,NA,FT3-1010011,FALSE,FT31005001,beta,0.01,0.08,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010011,Exp10
3,NA,FT3-1010011,FALSE,NA,beta,1e-9,1e-7,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31010011,Exp22
3,NA,FT3-1010012,FALSE,NA,beta,1e-4,0.1,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010012,Exp15
3,NA,FT3-1010012,FALSE,FT31010002,beta,0.001,0.1,0.4,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010012,Exp10
3,NA,FT3-1010012,FALSE,NA,beta,1e-7,1e-4,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31010012,Exp22
3,NA,FT3-1010012,FALSE,FT31010002 ,beta,0.05,0.2,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010012,Exp13
3,NA,FT3-1010013,FALSE,FT31010003,beta,1e-6,0.001,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010013,Exp15
3,NA,FT3-1010013,FALSE,FT31010003,beta,1e-5,0.001,0.4,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010013,Exp10
3,NA,FT3-1010013,FALSE,FT31010003,beta,1e-5,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,Same as for soil.,0,NA,NA,FT31010013,Exp22
3,NA,FT3-1010013,FALSE,FT31010003 ,beta,1e-4,5e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010013,Exp13
3,NA,FT3-1010014,FALSE,FT31010004,beta,1e-8,1e-5,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010014,Exp15
3,NA,FT3-1010014,FALSE,FT31010004,beta,1e-4,0.01,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010014,Exp10
3,NA,FT3-1010014,FALSE,NA,beta,1e-6,1e-4,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31010014,Exp22
3,NA,FT3-1010014,FALSE,FT31010004 ,beta,1e-6,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010014,Exp13
3,NA,FT3-1010020,FALSE,FT3100520,beta,0.1,0.99,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010020,Exp15
3,NA,FT3-1010020,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,KRH: Discovered 271114,0,NA,NA,FT31010020,Exp22
3,NA,FT3-1010021,FALSE,FT3100521,beta,1e-7,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010021,Exp15
3,NA,FT3-1010022,FALSE,NA,beta,0.001,0.2,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010022,Exp15
3,NA,FT3-1010022,FALSE,FT31010002,beta,0.001,0.1,0.4,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010022,Exp10
3,NA,FT3-1010022,FALSE,NA,beta,1e-6,1e-4,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31010022,Exp22
3,NA,FT3-1010022,FALSE,FT31010002 ,beta,0.05,0.2,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010022,Exp13
3,NA,FT3-1010023,FALSE,FT31010003,beta,1e-6,0.001,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010023,Exp15
3,NA,FT3-1010023,FALSE,FT31010003,beta,1e-5,0.001,0.4,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010023,Exp10
3,NA,FT3-1010023,FALSE,FT31010003,beta,1e-5,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31010023,Exp22
3,NA,FT3-1010023,FALSE,FT31010003 ,beta,1e-4,5e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010023,Exp13
3,NA,FT3-1010024,FALSE,FT31010004,beta,1e-8,1e-5,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010024,Exp15
3,NA,FT3-1010024,FALSE,FT31010004,beta,1e-4,0.01,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010024,Exp10
3,NA,FT3-1010024,FALSE,NA,beta,1e-5,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31010024,Exp22
3,NA,FT3-1010024,FALSE,FT31010004 ,beta,1e-6,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010024,Exp13
3,NA,FT3-10110,FALSE,NA,beta,0.1,0.99,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310110,Exp15
3,NA,FT3-10110,FALSE,NA,beta,0.001,0.1,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,OK,0,NA,NA,FT310110,Exp10
3,NA,FT3-10110,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT310110,Exp22
3,NA,FT3-10110,FALSE,NA,beta,0.01,0.1,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310110,Exp13
3,NA,FT3-101101,FALSE,NA,beta,1e-9,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3101101,Exp15
3,NA,FT3-101101,FALSE,FT31005002b,beta,1e-5,0.001,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3101101,Exp10
3,NA,FT3-101102,TRUE,NA,beta,1e-7,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3101102,Exp15
3,NA,FT3-101102,FALSE,FT31003,beta,0.01,0.5,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,Amended following feedback report,0,NA,NA,FT3101102,Exp15
3,NA,FT3-101102,FALSE,FT31003,beta,0.01,0.5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3101102,Exp10
3,NA,FT3-10113,FALSE,NA,beta,1e-7,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310113,Exp15
3,NA,FT3-10113,FALSE,FT31004,beta,1e-4,0.005,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310113,Exp10
3,NA,FT3-10123200,TRUE,NA,beta,1e-4,0.1,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310123200,Exp15
3,NA,FT3-10123200,FALSE,NA,beta,0.001,0.1,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,Amended following feedback report,0,NA,NA,FT310123200,Exp15
3,NA,FT3-10123200,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT310123200,Exp13
3,NA,FT3-10123200,FALSE,NA,beta,0.3,0.7,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310123200,Exp10
3,NA,FT3-10123201,FALSE,FT31010003,beta,1e-6,0.001,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310123201,Exp15
3,NA,FT3-10123201,FALSE,FT31010003 ,beta,1e-4,5e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310123201,Exp13
3,NA,FT3-10123201,FALSE,FT31010003,beta,1e-5,0.001,0.4,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310123201,Exp10
3,NA,FT3-10123202,FALSE,FT31010004,beta,1e-8,1e-5,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310123202,Exp15
3,NA,FT3-10123202,FALSE,FT31010004 ,beta,1e-6,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310123202,Exp13
3,NA,FT3-10123202,FALSE,FT31010004,beta,1e-4,0.01,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310123202,Exp10
3,NA,FT3-102001,FALSE,NA,beta,1e-4,0.001,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT3102001,Exp7
3,NA,FT3-102001,FALSE,NA,beta,0.05,0.7,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok  add q50 at 0.2 and happy with both tail probabilities changed due to fitting multiple quantiles,1,0.5,0.2,FT3102001,Exp10
3,NA,FT3-102001,FALSE,NA,beta,5e-4,0.002,0.003,0.005,0.007,dec,0,NA,NA,NA,SS,,0,NA,NA,FT3102001,Exp23
3,NA,FT3-102001,FALSE,NA,beta,1e-6,5e-4,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3102001,Exp12
3,NA,FT3-10200200,FALSE,NA,beta,1e-8,1e-6,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310200200,Exp10
3,NA,FT3-10200200,FALSE,NA,beta,1e-6,1.43e-6,2e-6,3.33e-6,5e-6,dec,0,NA,NA,NA,SS,,0,NA,NA,FT310200200,Exp23
3,NA,FT3-10200200,FALSE,NA,beta,1e-8,1e-7,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310200200,Exp12
3,NA,FT3-10200200b,FALSE,NA,beta,1e-5,0.001,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT310200200b,Exp7
3,NA,FT3-10200200a,FALSE,NA,beta,1e-12,1e-10,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT310200200a,Exp7
3,NA,FT3-1020021,FALSE,NA,constant,0,0,0,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT31020021,Exp7
3,NA,FT3-1020021,FALSE,NA,beta,1e-8,1e-6,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31020021,Exp10
3,NA,FT3-10200211,FALSE,NA,beta,1e-5,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,KRH: Discovered 251114,0,NA,NA,FT310200211,Exp23
3,NA,FT3-10200211,FALSE,NA,beta,0.05,0.7,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310200211,Exp12
3,NA,FT3-10200212,FALSE,FT310200200,beta,1e-6,1.43e-6,2e-6,3.33e-6,5e-6,dec,0,NA,NA,NA,SS,,0,NA,NA,FT310200212,Exp23
3,NA,FT3-10200212,FALSE,FT310200200,beta,1e-8,1e-7,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310200212,Exp12
3,NA,FT3-102003,FALSE,NA,beta,1e-6,1e-4,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3102003,Exp10
3,NA,FT3-102003,FALSE,NA,beta,1e-8,1e-7,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3102003,Exp12
3,NA,FT3-102003-DNA,FALSE,NA,beta,8.3e-6,1.25e-5,1.54e-5,2e-5,5e-5,tert,0,NA,NA,NA,SS,,0,NA,NA,FT3102003DNA,Exp23
3,NA,FT3-102003-RNA,FALSE,FT3102003_DNA,beta,8.3e-6,1.25e-5,1.54e-5,2e-5,5e-5,tert,0,NA,NA,NA,SS,KRH: Discovered 251114,0,NA,NA,FT3102003RNA,Exp23
3,NA,FT3-102012,FALSE,NA,beta,0.1,0.9,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3102012,Exp12
3,NA,FT3-102013,FALSE,NA,beta,0.001,0.05,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3102013,Exp10
3,NA,FT3-1021,FALSE,NA,beta,1e-4,0.005,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok ,0,NA,NA,FT31021,Exp10
3,NA,FT3-10210,FALSE,NA,beta,0.001,0.5,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310210,Exp15
3,NA,FT3-10210,FALSE,NA,beta,0.001667,0.002,0.00303,0.0125,0.01667,tert,0,NA,NA,NA,SS,,0,NA,NA,FT310210,Exp23
3,NA,FT3-10211,FALSE,NA,beta,1e-7,1e-4,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310211,Exp15
3,NA,FT3-10211,FALSE,NA,beta,0.15,0.2,0.3,0.4,0.7,dec,0,NA,NA,NA,SS,,0,NA,NA,FT310211,Exp23
3,NA,FT3-102120,FALSE,NA,beta,1e-10,1e-6,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3102120,Exp15
3,NA,FT3-102121,FALSE,NA,beta,1e-10,1e-6,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3102121,Exp15
3,NA,FT3-102130,FALSE,NA,beta,1e-8,1e-5,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3102130,Exp15
3,NA,FT3-102214,FALSE,NA,beta,1e-7,1e-5,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3102214,Exp10
3,NA,FT3-1022140,FALSE,NA,beta,1e-10,1e-6,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT31022140,Exp7
3,NA,FT3-10221401,FALSE,NA,beta,1e-6,1e-4,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310221401,Exp15
3,NA,FT3-10221401,TRUE,NA,beta,0.05,0.3,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT310221401,Exp7
3,NA,FT3-10221402,TRUE,NA,beta,1e-5,0.001,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT310221402,Exp7
3,NA,FT3-10221402,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT310221402,Exp22
3,NA,FT3-1022140300,FALSE,NA,beta,1e-7,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT31022140300,Exp7
3,NA,FT3-102214031,FALSE,NA,beta,1e-10,1e-8,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT3102214031,Exp7
3,NA,FT3-10221411,FALSE,NA,beta,1e-7,1e-4,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310221411,Exp15
3,NA,FT3-10221411,FALSE,NA,beta,1e-9,1e-7,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310221411,Exp12
3,NA,FT3-10221412,FALSE,NA,beta,1e-6,0.01,0.65,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310221412,Exp15
3,NA,FT3-10221412,FALSE,NA,beta,0.05,0.7,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310221412,Exp12
3,NA,FT3-1022141300,FALSE,NA,beta,2e-8,2e-7,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,KRH: Discovered 251114,0,NA,NA,FT31022141300,Exp12
3,NA,FT3-1022141311,FALSE,FT310200211,beta,0.05,0.7,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,KRH: Discovered 251114,0,NA,NA,FT31022141311,Exp12
3,NA,FT3-1022141312,FALSE,FT310200212,beta,1e-6,1.43e-6,2e-6,3.33e-6,5e-6,dec,0,NA,NA,NA,SS,,0,NA,NA,FT31022141312,Exp23
3,NA,FT3-1022141312,FALSE,FT310200212,beta,1e-8,1e-7,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31022141312,Exp12
3,NA,FT3-10221414,FALSE,NA,beta,2e-8,2e-7,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,KRH: Discovered 251114,0,NA,NA,FT310221414,Exp12
3,NA,FT3-1030,FALSE,FT31031,beta,1e-9,1e-6,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,KRH: Discovered 271114,0,NA,NA,FT31030,Exp9
3,NA,FT3-103000,FALSE,NA,beta,1e-4,0.1,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103000,Exp15
3,NA,FT3-103000,FALSE,NA,beta,1e-8,1e-6,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3103000,Exp17
3,NA,FT3-1010010,FALSE,FT3100510,beta,0.1,0.999,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31010010,Exp21
3,NA,FT3-103000,FALSE,NA,beta,1e-6,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3103000,Exp21
3,NA,FT3-103000,FALSE,NA,beta,0.001,0.5,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103000,Exp14
3,NA,FT3-103000,FALSE,NA,beta,1e-5,1e-4,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103000 ,Exp13
3,NA,FT3-103001,FALSE,NA,beta,1e-6,0.001,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103001,Exp15
3,NA,FT3-103001,FALSE,NA,beta,1e-8,1e-6,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3103001,Exp17
3,NA,FT3-103001,TRUE,NA,beta,1e-9,0.5,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3103001,Exp21
3,NA,FT3-103001,FALSE,NA,beta,1e-9,0.5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3103001,Exp21
3,NA,FT3-103001,FALSE,NA,beta,1e-5,0.001,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103001,Exp14
3,NA,FT3-103001,FALSE,NA,beta,1e-5,1e-4,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103001 ,Exp13
3,NA,FT3-103002,FALSE,NA,beta,1e-8,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,OK,0,NA,NA,FT3103002,Exp15
3,NA,FT3-103002,FALSE,NA,beta,1e-9,1e-6,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3103002,Exp17
3,NA,FT3-103002,FALSE,NA,beta,1e-6,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3103002,Exp21
3,NA,FT3-103002,FALSE,NA,beta,0.001,0.5,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103002,Exp14
3,NA,FT3-103002,FALSE,NA,beta,1e-5,1e-4,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103002 ,Exp13
3,NA,FT3-10301,FALSE,NA,beta,0.001,0.99,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310301,Exp15
3,NA,FT3-10301,FALSE,NA,beta,1e-5,0.2,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310301,Exp17
3,NA,FT3-10301,FALSE,NA,beta,0.01,0.8,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310301,Exp14
3,NA,FT3-10301,FALSE,NA,beta,0.001,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310301 ,Exp13
3,NA,FT3-10302,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT310302,Exp15
3,NA,FT3-10302,FALSE,NA,constant,1,1,1,1,1,constant,NA,NA,NA,NA,NA,KRH: Discovered 251114,0,NA,NA,FT310302,Exp16
3,NA,FT3-10302,FALSE,NA,constant,0.9,0.9,0.9,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT310302,Exp19
3,NA,FT3-10302,FALSE,FT310311,beta,2e-4,0.15,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310302,Exp17
3,NA,FT3-10302,FALSE,FT310311,beta,1e-5,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT310302,Exp21
3,NA,FT3-10302,FALSE,NA,beta,0.8,0.99,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok- replace yesterdays elicitation with this one,0,NA,NA,FT310302,Exp13
3,NA,FT3-10302,FALSE,NA,beta,0.001,0.8,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310302,Exp14
3,NA,FT3-10303,FALSE,NA,beta,1e-8,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310303,Exp15
3,NA,FT3-10303,FALSE,NA,constant,1,1,1,1,1,constant,NA,NA,NA,NA,NA,KRH: Discovered 251114,0,NA,NA,FT310303,Exp16
3,NA,FT3-10303,FALSE,NA,beta,0.01,0.1,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310303,Exp19
3,NA,FT3-10303,FALSE,FT310312,beta,1e-8,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310303,Exp17
3,NA,FT3-10303,FALSE,FT310312,beta,0.01,0.999,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT310303,Exp21
3,NA,FT3-10303,FALSE,NA,beta,0.1,0.5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310303,Exp12
3,NA,FT3-10303,FALSE,NA,beta,0.001,0.8,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310303,Exp14
3,NA,FT3-10303,FALSE,NA,beta,1e-6,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310303 ,Exp13
3,NA,FT3-10303-withInt,FALSE,NA,beta,1e-4,0.001,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310303withInt,Exp19
3,NA,FT3-10303-woInt,FALSE,NA,beta,0.01,0.1,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310303woInt,Exp19
3,NA,FT3-10304,FALSE,NA,beta,1e-8,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310304,Exp15
3,NA,FT3-10304,FALSE,NA,constant,0,0,0,0,0,constant,NA,NA,NA,NA,NA,KRH: Discovered 251114,0,NA,NA,FT310304,Exp16
3,NA,FT3-10304,FALSE,FT310313,beta,1e-5,2e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT310304,Exp21
3,NA,FT3-10304,FALSE,NA,beta,1e-10,1e-5,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310304,Exp14
3,NA,FT3-10304a,FALSE,NA,beta,1e-5,1e-4,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,OK,0,NA,NA,FT310304a,Exp13
3,NA,FT3-10304b,FALSE,NA,beta,0.001,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310304b ,Exp13
3,NA,FT3-10305,TRUE,NA,beta,1e-7,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310305,Exp15
3,NA,FT3-10305,FALSE,FT31003,beta,0.01,0.5,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,Amended following feedback report,0,NA,NA,FT310305,Exp15
3,NA,FT3-10305,FALSE,NA,constant,0,0,0,0,0,constant,NA,NA,NA,NA,NA,KRH: Discovered 251114,0,NA,NA,FT310305,Exp16
3,NA,FT3-10305,FALSE,NA,beta,0.01,0.1,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310305,Exp19
3,NA,FT3-10305,FALSE,FT310314,beta,1e-4,0.01,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT310305,Exp21
3,NA,FT3-10305,FALSE,FT31003 ,beta,0.45,0.55,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310305,Exp13
3,NA,FT3-10305,FALSE,NA,beta,1e-4,0.5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310305,Exp14
3,NA,FT3-103060,TRUE,NA,beta,1e-8,1e-4,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103060,Exp15
3,NA,FT3-103060,FALSE,NA,beta,1e-5,0.1,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,Amended following feedback report,0,NA,NA,FT3103060,Exp15
3,NA,FT3-103060,FALSE,NA,beta,0.01,0.15,0.4,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103060,Exp12
3,NA,FT3-103060,FALSE,NA,beta,1e-4,0.8,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103060,Exp14
3,NA,FT3-103060-withInt,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT3103060withInt,Exp19
3,NA,FT3-103061-woInt,FALSE,NA,beta,1e-6,1e-4,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3103061woInt,Exp19
3,NA,FT3-103060a,FALSE,NA,beta,0.1,0.5,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,OK,0,NA,NA,FT3103060a ,Exp13
3,NA,FT3-103060b,FALSE,NA,beta,0.001,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103060b ,Exp13
3,NA,FT3-103061,FALSE,NA,beta,1e-5,0.001,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103061,Exp15
3,NA,FT3-103061,FALSE,NA,beta,0.001,0.01,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103061,Exp12
3,NA,FT3-103061,FALSE,NA,beta,1e-7,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103061,Exp14
3,NA,FT3-103061-withInt,FALSE,NA,beta,0.01,0.2,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3103061withInt,Exp19
3,NA,FT3-1030Bill1,FALSE,NA,beta,0.005,0.08,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,Ok,0,NA,NA,FT31030Bill1,Exp24
